-11.771153,-5.646364
-11.827617,-5.634561
-11.883963,-5.622441
-11.940187,-5.610007
-11.996287,-5.597262
-12.052260,-5.584208
-12.108103,-5.570847
-12.163812,-5.557181
-12.219383,-5.543212
-12.274816,-5.528944
-12.330105,-5.514377
-12.385248,-5.499514
-12.440244,-5.484358
-12.495088,-5.468912
-12.549777,-5.453176
-12.604309,-5.437154
-12.658681,-5.420847
-12.712890,-5.404260
-12.766932,-5.387393
-12.820807,-5.370248
-12.874509,-5.352829
-12.928037,-5.335137
-12.981388,-5.317176
-13.034560,-5.298947
-13.087549,-5.280453
-13.140354,-5.261696
-13.192971,-5.242679
-13.245398,-5.223403
-13.297631,-5.203873
-13.349670,-5.184089
-13.401511,-5.164054
-13.453152,-5.143771
-13.504589,-5.123242
-13.555821,-5.102470
-13.606846,-5.081458
-13.657660,-5.060206
-13.708262,-5.038719
-13.758650,-5.016998
-13.808820,-4.995046
-13.858770,-4.972866
-13.908499,-4.950459
-13.958003,-4.927829
-14.007281,-4.904977
-14.056331,-4.881907
-14.105150,-4.858621
-14.153736,-4.835121
-14.202087,-4.811409
-14.250201,-4.787489
-14.298076,-4.763363
-14.345709,-4.739033
-14.393099,-4.714502
-14.440244,-4.689772
-14.487142,-4.664846
-14.533790,-4.639726
-14.580187,-4.614415
-14.626331,-4.588916
-14.672220,-4.563230
-14.717853,-4.537361
-14.763227,-4.511311
-14.808340,-4.485082
-14.853190,-4.458677
-14.897778,-4.432098
-14.942099,-4.405349
-14.986152,-4.378431
-15.029936,-4.351347
-15.073449,-4.324100
-15.116690,-4.296691
-15.159657,-4.269124
-15.202348,-4.241401
-15.244761,-4.213525
-15.286897,-4.185498
-15.328752,-4.157322
-15.370325,-4.129001
-15.411615,-4.100536
-15.452621,-4.071930
-15.493340,-4.043186
-15.533772,-4.014306
-15.573915,-3.985293
-15.613768,-3.956148
-15.653329,-3.926876
-15.692597,-3.897477
-15.731572,-3.867955
-15.770251,-3.838313
-15.808635,-3.808551
-15.846721,-3.778674
-15.884507,-3.748683
-15.921994,-3.718582
-15.959180,-3.688371
-15.996063,-3.658055
-16.032644,-3.627635
-16.068920,-3.597114
-16.104891,-3.566494
-16.140556,-3.535778
-16.175915,-3.504968
-16.210964,-3.474067
-16.245705,-3.443077
-16.280136,-3.412000
-16.314257,-3.380839
-16.348064,-3.349597
-16.381561,-3.318275
-16.414743,-3.286876
-16.447613,-3.255403
-16.480167,-3.223857
-16.512405,-3.192242
-16.544329,-3.160560
-16.575933,-3.128813
-16.607222,-3.097003
-16.638191,-3.065133
-16.668842,-3.033205
-16.699175,-3.001222
-16.729187,-2.969185
-16.758879,-2.937098
-16.788250,-2.904962
-16.817299,-2.872780
-16.846027,-2.840554
-16.874434,-2.808287
-16.902517,-2.775980
-16.930277,-2.743637
-16.957714,-2.711258
-16.984827,-2.678847
-17.011616,-2.646406
-17.038080,-2.613938
-17.064220,-2.581443
-17.090034,-2.548925
-17.115524,-2.516387
-17.140688,-2.483829
-17.165525,-2.451254
-17.190039,-2.418665
-17.214226,-2.386063
-17.238087,-2.353452
-17.261621,-2.320832
-17.284830,-2.288207
-17.307713,-2.255578
-17.330269,-2.222948
-17.352499,-2.190318
-17.374403,-2.157691
-17.395981,-2.125069
-17.417231,-2.092454
-17.438154,-2.059849
-17.458754,-2.027254
-17.479027,-1.994673
-17.498974,-1.962107
-17.518595,-1.929559
-17.537889,-1.897030
-17.556860,-1.864523
-17.575504,-1.832039
-17.593824,-1.799581
-17.611820,-1.767151
-17.629492,-1.734750
-17.646839,-1.702381
-17.663862,-1.670045
-17.680563,-1.637745
-17.696941,-1.605482
-17.712996,-1.573259
-17.728727,-1.541078
-17.744139,-1.508939
-17.759228,-1.476846
-17.773996,-1.444800
-17.788445,-1.412803
-17.802572,-1.380857
-17.816381,-1.348963
-17.829870,-1.317124
-17.843042,-1.285342
-17.855896,-1.253618
-17.868433,-1.221954
-17.880653,-1.190351
-17.892557,-1.158813
-17.904146,-1.127340
-17.915421,-1.095934
-17.926380,-1.064597
-17.937027,-1.033330
